track_name,album_name,artist_name,ms_played,date_listened,platform
Holier,Raven,Kelela,254144,2025-01-07,ios
Raven,Raven,Kelela,96997,2025-01-08,ios
Sweet Time,Sweet Time,Raveena,251433,2025-01-09,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2025-01-09,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-01-09,ios
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521,2025-01-09,ios
All the Way Down,Hallucinogen,Kelela,268987,2025-01-09,ios
Destitute Illusions,Synkronized,Jamiroquai,340159,2025-01-09,ios
Where Do We Go from Here?,Synkronized,Jamiroquai,313573,2025-01-09,ios
Pasadena,333,Tinashe,196200,2025-01-09,not_applicable
Let Me Down Slowly,333,Tinashe,192235,2025-01-09,not_applicable
Undo (Back To My Heart),333,Tinashe,204294,2025-01-09,not_applicable
Bouncin',333,Tinashe,181716,2025-01-09,not_applicable
Unconditional,333,Tinashe,204078,2025-01-09,not_applicable
Link Up,Songs For You,Tinashe,214744,2025-01-09,not_applicable
Cash Race,Songs For You,Tinashe,280781,2025-01-09,not_applicable
Stormy Weather,Songs For You,Tinashe,196185,2025-01-09,not_applicable
Save Room For Us,Songs For You,Tinashe,171232,2025-01-09,not_applicable
Needs,BB/ANG3L,Tinashe,153449,2025-01-09,not_applicable
Talk To Me Nice,BB/ANG3L,Tinashe,236168,2025-01-09,not_applicable
Uh Huh,BB/ANG3L,Tinashe,188836,2025-01-09,not_applicable
No Simulation,Quantum Baby,Tinashe,115339,2025-01-09,not_applicable
Getting No Sleep,Quantum Baby,Tinashe,198334,2025-01-09,not_applicable
Thirsty,Quantum Baby,Tinashe,226701,2025-01-09,not_applicable
Cross That Line,Quantum Baby,Tinashe,174781,2025-01-09,not_applicable
Nasty,Nasty,Tinashe,196839,2025-01-09,not_applicable
The Worst In Me (feat. Tinashe),BUBBA,KAYTRANADA,233172,2025-01-09,not_applicable
ZOOM,ZOOM,Machinedrum,232425,2025-01-09,not_applicable
2 On (feat. ScHoolboy Q),Aquarius,Tinashe,233528,2025-01-09,not_applicable
Like I Used To,Like I Used To,Tinashe,193889,2025-01-09,not_applicable
Throw A Fit,Throw A Fit,Tinashe,165210,2025-01-09,not_applicable
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,159932,2025-01-09,not_applicable
More Than A Little Bit (feat. Tinashe),TIMELESS,KAYTRANADA,180890,2025-01-09,not_applicable
Perfect Crime,Songs For You,Tinashe,182848,2025-01-09,not_applicable
Touch & Go,Songs For You,Tinashe,262058,2025-01-09,not_applicable
Feelings,Songs For You,Tinashe,192343,2025-01-09,not_applicable
Hopscotch,Songs For You,Tinashe,81938,2025-01-09,not_applicable
Life's Too Short,Songs For You,Tinashe,214157,2025-01-09,not_applicable
Story Of Us,Songs For You,Tinashe,171663,2025-01-09,not_applicable
Die A Little Bit,Songs For You,Tinashe,171733,2025-01-09,not_applicable
Gravity,BB/ANG3L,Tinashe,188852,2025-01-09,not_applicable
Tightrope,BB/ANG3L,Tinashe,192696,2025-01-09,not_applicable
Treason,BB/ANG3L,Tinashe,172844,2025-01-09,not_applicable
Red Flags,Quantum Baby,Tinashe,135672,2025-01-09,not_applicable
Body Favors,Body Favors,Jae Stephens,182694,2025-01-09,not_applicable
Sound of Rain,When I Get Home,Solange,192563,2025-01-09,not_applicable
Sweet Time,Sweet Time,Raveena,258022,2025-01-09,not_applicable
Temptation,Temptation,Raveena,255057,2025-01-09,not_applicable
Lucky,Where the Butterflies Go in the Rain,Raveena,232665,2025-01-09,not_applicable
Days,Bird's Eye,Ravyn Lenae,250011,2025-01-09,not_applicable
Dream Girl,Bird's Eye,Ravyn Lenae,225535,2025-01-09,not_applicable
Genius,Bird's Eye,Ravyn Lenae,161871,2025-01-09,not_applicable
1 of 1,Bird's Eye,Ravyn Lenae,171407,2025-01-09,not_applicable
Love Me Not,Bird's Eye,Ravyn Lenae,219924,2025-01-09,not_applicable
Love Is Blind,Bird's Eye,Ravyn Lenae,237907,2025-01-09,not_applicable
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,276912,2025-01-09,not_applicable
Pilot,Bird's Eye,Ravyn Lenae,200249,2025-01-09,not_applicable
From Scratch,Bird's Eye,Ravyn Lenae,212081,2025-01-09,not_applicable
The Night Song,Crush EP,Ravyn Lenae,225900,2025-01-09,not_applicable
Venom,HYPNOS,Ravyn Lenae,215525,2025-01-09,not_applicable
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,231638,2025-01-09,not_applicable
Sticky,Sticky,Ravyn Lenae,203089,2025-01-09,not_applicable
Computer Luv (feat. Steve Lacy),Crush EP,Ravyn Lenae,168418,2025-01-09,not_applicable
M.I.A.,HYPNOS,Ravyn Lenae,214367,2025-01-09,not_applicable
Right of Spring,Moon Shoes EP,Ravyn Lenae,170094,2025-01-09,not_applicable
4 Leaf Clover (feat. Steve Lacy),Crush EP,Ravyn Lenae,226889,2025-01-09,not_applicable
Talk talk featuring troye sivan,Talk talk featuring troye sivan,Charli xcx,179669,2025-01-09,not_applicable
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,148810,2025-01-09,not_applicable
Body Favors,Body Favors,Jae Stephens,245053,2025-01-11,ios
Snap My Finger (feat. PinkPantheress),TIMELESS,KAYTRANADA,201371,2025-01-11,ios
Video (feat. Ravyn Lenae),TIMELESS,KAYTRANADA,192017,2025-01-11,ios
Apple,BRAT,Charli xcx,151739,2025-01-11,ios
Talk talk featuring troye sivan,Talk talk featuring troye sivan,Charli xcx,173076,2025-01-11,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-01-11,ios
All the Way Down,Hallucinogen,Kelela,268987,2025-01-11,ios
Unconditional,333,Tinashe,197695,2025-01-11,ios
Club classics,BRAT,Charli xcx,153526,2025-01-11,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2025-01-11,ios
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521,2025-01-11,ios
Guess featuring billie eilish,Brat and it’s completely different but also still brat,Charli xcx,143330,2025-01-11,ios
"Girl, so confusing featuring lorde","Girl, so confusing featuring lorde",Charli xcx,205938,2025-01-11,ios
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832,2025-01-11,ios
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497,2025-01-11,ios
Bouncin',333,Tinashe,175092,2025-01-11,ios
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320,2025-01-11,ios
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102873,2025-01-11,ios
Rules,Hot Pink,Doja Cat,187040,2025-01-11,ios
Go To Town,Amala (Deluxe Version),Doja Cat,217813,2025-01-11,ios
Cookie Jar,Amala (Deluxe Version),Doja Cat,199440,2025-01-11,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,208014,2025-01-11,ios
Blow,BEYONCÉ [Platinum Edition],Beyoncé,309720,2025-01-11,ios
Throw A Fit,Throw A Fit,Tinashe,158757,2025-01-11,ios
Stormy Weather,Songs For You,Tinashe,189786,2025-01-11,ios
Life's Too Short,Songs For You,Tinashe,191045,2025-01-11,ios
Canned Heat,Synkronized,Jamiroquai,331760,2025-01-11,ios
Butterfly,Synkronized,Jamiroquai,268800,2025-01-11,ios
Where Do We Go from Here?,Synkronized,Jamiroquai,313573,2025-01-11,ios
Planet Home,Synkronized,Jamiroquai,284373,2025-01-11,ios
Mr Moon,The Return of the Space Cowboy,Jamiroquai,329386,2025-01-11,ios
Falling,Synkronized,Jamiroquai,225173,2025-01-11,ios
Destitute Illusions,Synkronized,Jamiroquai,340160,2025-01-11,ios
Pon Pón,A LA SALA,Khruangbin,178436,2025-01-11,ios
People Everywhere (Still Alive),The Universe Smiles Upon You,Khruangbin,159013,2025-01-11,ios
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,240742,2025-01-11,ios
Todavía Viva,A LA SALA,Khruangbin,263852,2025-01-11,ios
So We Won't Forget,Mordechai,Khruangbin,298333,2025-01-11,ios
Cliffs of Dover,Guitar Hits,Tamás Szekeres,249016,2025-01-11,ios
Losing You,Losing You,Solange,260399,2025-01-13,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-01-13,ios
All the Way Down,Hallucinogen,Kelela,268987,2025-01-13,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2025-01-13,ios
Body Favors,Body Favors,Jae Stephens,176300,2025-01-13,ios
Days,Bird's Eye,Ravyn Lenae,243240,2025-01-13,ios
Dream Girl,Bird's Eye,Ravyn Lenae,219051,2025-01-13,ios
1 of 1,Bird's Eye,Ravyn Lenae,165007,2025-01-13,ios
Computer Luv (feat. Steve Lacy),Crush EP,Ravyn Lenae,99106,2025-01-13,ios
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521,2025-01-13,ios
YA YA,COWBOY CARTER,Beyoncé,274766,2025-01-13,ios
ZOOM,ZOOM,Machinedrum,225693,2025-01-13,ios
DESERT EAGLE,COWBOY CARTER,Beyoncé,72448,2025-01-13,ios
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185,2025-01-13,ios
BODYGUARD,COWBOY CARTER,Beyoncé,240254,2025-01-13,ios
Stormy Weather,Songs For You,Tinashe,189786,2025-01-13,ios
Sound of Rain,When I Get Home,Solange,185960,2025-01-13,ios
Almeda,When I Get Home,Solange,236120,2025-01-13,ios
Mellow Eyes,Division,Jenevieve,183146,2025-01-13,ios
Life's Too Short,Songs For You,Tinashe,191045,2025-01-13,ios
Talk To Me Nice,BB/ANG3L,Tinashe,229844,2025-01-13,ios
Smoke (feat. Lucky Daye),Smoke (feat. Lucky Daye),Victoria Monét,186157,2025-01-13,ios
Alright,JAGUAR II,Victoria Monét,173913,2025-01-13,ios
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320,2025-01-13,ios
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102685,2025-01-13,ios
Uuuu,The Lo-Fis,Steve Lacy,90708,2025-01-13,ios
Mercury,Gemini Rights,Steve Lacy,295413,2025-01-13,ios
Cody Freestyle,Gemini Rights,Steve Lacy,240080,2025-01-13,ios
Only If,Apollo XXI,Steve Lacy,100562,2025-01-13,ios
IHY2LN,IHY2LN + Marinate,Zack Fox,64046,2025-01-14,ios
Body Favors,Body Favors,Jae Stephens,176300,2025-01-14,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-01-14,ios
Bouncin',333,Tinashe,175092,2025-01-14,ios
Let Me Down Slowly,333,Tinashe,185777,2025-01-14,ios
Unconditional,333,Tinashe,197695,2025-01-14,ios
Uh Huh,BB/ANG3L,Tinashe,182278,2025-01-14,ios
Talk To Me Nice,BB/ANG3L,Tinashe,86149,2025-01-14,ios
Real Life,Submarine,The Marías,206973,2025-01-14,ios
I Like It,"Superclean, Vol. I",The Marías,203700,2025-01-14,ios
When I'm in Your Arms,Rose in the Dark,Cleo Sol,66082,2025-01-14,ios
When I'm in Your Arms,Rose in the Dark,Cleo Sol,269476,2025-01-14,ios
Only If,Apollo XXI,Steve Lacy,100562,2025-01-14,ios
Dream Girl,Bird's Eye,Ravyn Lenae,219051,2025-01-14,ios
Drip,Drip,Triathalon,195754,2025-01-14,ios
Steeeam,Shelly,Shelly,170892,2025-01-14,ios
Porcelain,Oncle Jazz,Men I Trust,212889,2025-01-14,ios
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933,2025-01-14,ios
White Gloves,The Universe Smiles Upon You,Khruangbin,218306,2025-01-14,ios
Fair Chance,It Is What It Is,Thundercat,207243,2025-01-14,ios
Care For You,Care For You,The Marías,156026,2025-01-14,ios
Hard to Let Go,Hard to Let Go,Men I Trust,247615,2025-01-14,ios
Gonna Bleach My Eyebrows,Gonna Bleach My Eyebrows,Alemeda,134545,2025-01-14,ios
Days,Bird's Eye,Ravyn Lenae,243240,2025-01-14,ios
Cariño,"Superclean, Vol. II",The Marías,258713,2025-01-14,ios
Ante Meridiem,Untourable Album,Men I Trust,146086,2025-01-14,ios
Only in My Dreams,"Superclean, Vol. I",The Marías,170893,2025-01-14,ios
Heaven,Heaven,Clairo,233871,2025-01-14,ios
Sunshine (feat. Fousheé),Gemini Rights,Steve Lacy,293426,2025-01-14,ios
People Everywhere (Still Alive),The Universe Smiles Upon You,Khruangbin,159013,2025-01-14,ios
Always Lone,Untourable Album,Men I Trust,194011,2025-01-14,ios
Frontline,Take Me Apart,Kelela,339189,2025-01-14,ios
Nxwhere,Division,Jenevieve,197000,2025-01-14,ios
YA YA,COWBOY CARTER,Beyoncé,57386,2025-01-14,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-01-14,ios
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521,2025-01-14,ios
B2b featuring tinashe,Brat and it’s completely different but also still brat,Charli xcx,153387,2025-01-14,ios
Guess featuring billie eilish,Brat and it’s completely different but also still brat,Charli xcx,143330,2025-01-14,ios
Talk talk featuring troye sivan,Brat and it’s completely different but also still brat,Charli xcx,173076,2025-01-14,ios
"Girl, so confusing featuring lorde","Girl, so confusing featuring lorde",Charli xcx,205938,2025-01-14,ios
Club classics,BRAT,Charli xcx,153526,2025-01-14,ios
Apple,BRAT,Charli xcx,151739,2025-01-14,ios
360,BRAT,Charli xcx,133805,2025-01-14,ios
365,BRAT,Charli xcx,203618,2025-01-14,ios
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,172151,2025-01-14,ios
Sympathy is a knife,BRAT,Charli xcx,151125,2025-01-14,ios
B2b,BRAT,Charli xcx,178579,2025-01-14,ios
Rewind,BRAT,Charli xcx,89504,2025-01-15,ios
Talk talk featuring troye sivan,Brat and it’s completely different but also still brat,Charli xcx,173076,2025-01-15,ios
The Glow,"Insecure: Music from the HBO Original Series, Season 3",Victoria Monét,177560,2025-01-15,ios
Quicksand,"Insecure: Music from the HBO Original Series, Season 2",SZA,242200,2025-01-15,ios
Body Favors,Body Favors,Jae Stephens,176300,2025-01-15,ios
Midnight Charm,Division,Jenevieve,177666,2025-01-15,ios
Get Lit (feat. Fat Tony),LIVE.LOVE.A$AP,A$AP Rocky,178706,2025-01-15,ios
Sweet Time,Sweet Time,Raveena,99378,2025-01-15,ios
Sweet Time,Sweet Time,Raveena,251433,2025-01-15,ios
Life's Too Short,Songs For You,Tinashe,191045,2025-01-15,ios
All the Way Down,Hallucinogen,Kelela,268987,2025-01-15,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2025-01-15,ios
Body Favors,Body Favors,Jae Stephens,176300,2025-01-16,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,91997,2025-01-16,ios
The Glow,"Insecure: Music from the HBO Original Series, Season 3",Victoria Monét,174265,2025-01-16,ios
Mixer,Mixer,Amber Mark,192823,2025-01-16,ios
Sink In,Loosies,Amber Mark,136260,2025-01-16,ios
Lose My Cool,3:33am,Amber Mark,214578,2025-01-16,ios
Comin’ Around Again,Comin’ Around Again,Amber Mark,186900,2025-01-16,ios
Demons,Scarlet,Doja Cat,195573,2025-01-16,ios
Shutcho,Scarlet,Doja Cat,187400,2025-01-16,ios
Gun,Scarlet,Doja Cat,176840,2025-01-16,ios
Cookie Jar,Amala,Doja Cat,199440,2025-01-16,ios
Rose-Colored Boy,After Laughter,Paramore,211858,2025-01-16,ios
Told You So,After Laughter,Paramore,188946,2025-01-16,ios
Pool,After Laughter,Paramore,232786,2025-01-16,ios
Hard Times,After Laughter,Paramore,182693,2025-01-16,ios
Turn It Off,Brand New Eyes,Paramore,259720,2025-01-16,ios
Still into You,Paramore,Paramore,216013,2025-01-16,ios
"Big Man, Little Dignity",This Is Why,Paramore,232850,2025-01-20,ios
sweetener,Sweetener,Ariana Grande,208493,2025-01-20,ios
Talk talk featuring troye sivan,Brat and it’s completely different but also still brat,Charli xcx,178880,2025-01-20,ios
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521,2025-01-20,ios
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,172151,2025-01-20,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-01-20,ios
The Glow,"Insecure: Music from the HBO Original Series, Season 3",Victoria Monét,177560,2025-01-20,ios
Body Favors,Body Favors,Jae Stephens,176299,2025-01-20,ios
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320,2025-01-20,ios
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832,2025-01-20,ios
Juicy,Amala (Deluxe Version),Doja Cat,199586,2025-01-20,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,208014,2025-01-20,ios
Want U Back,Sticks & Stones,Cher Lloyd,214573,2025-01-20,ios
Después de la Playa,Un Verano Sin Ti,Bad Bunny,322129,2025-01-20,ios
7/11,BEYONCÉ [Platinum Edition],Beyoncé,213506,2025-01-20,ios
Back That Azz Up,400 Degreez,JUVENILE,265600,2025-01-20,ios
Rules,Hot Pink,Doja Cat,187040,2025-01-20,ios
Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,234413,2025-01-20,ios
Von dutch a. g. cook remix featuring addison rae,Brat and it’s completely different but also still brat,Charli xcx,156341,2025-01-20,ios
Everything is romantic featuring caroline polachek,Brat and it’s completely different but also still brat,Charli xcx,202999,2025-01-20,ios
Rewind featuring bladee,Brat and it’s completely different but also still brat,Charli xcx,50300,2025-01-20,ios
Room Temperature,Atlanta Millionaires Club,Faye Webster,243321,2025-01-22,ios
Right Side of My Neck,Atlanta Millionaires Club,Faye Webster,152359,2025-01-22,ios
Hurts Me Too,Atlanta Millionaires Club,Faye Webster,200147,2025-01-22,ios
Pigeon,Atlanta Millionaires Club,Faye Webster,157434,2025-01-22,ios
Jonny,Atlanta Millionaires Club,Faye Webster,225545,2025-01-22,ios
Kingston,Atlanta Millionaires Club,Faye Webster,201678,2025-01-22,ios
Come to Atlanta,Atlanta Millionaires Club,Faye Webster,151975,2025-01-22,ios
What Used To Be Mine,Atlanta Millionaires Club,Faye Webster,187876,2025-01-22,ios
Flowers (feat. Father),Atlanta Millionaires Club,Faye Webster,260679,2025-01-22,ios
Jonny (Reprise),Atlanta Millionaires Club,Faye Webster,120120,2025-01-22,ios
Room Temperature,Atlanta Millionaires Club,Faye Webster,244305,2025-01-22,ios
Hurts Me Too,Atlanta Millionaires Club,Faye Webster,201120,2025-01-22,ios
Right Side of My Neck,Atlanta Millionaires Club,Faye Webster,153320,2025-01-22,ios
Come to Atlanta,Atlanta Millionaires Club,Faye Webster,152946,2025-01-22,ios
Pigeon,Atlanta Millionaires Club,Faye Webster,155960,2025-01-22,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-01-22,ios
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521,2025-01-22,ios
B2b featuring tinashe,Brat and it’s completely different but also still brat,Charli xcx,153387,2025-01-22,ios
Body Favors,Body Favors,Jae Stephens,176300,2025-01-22,ios
YA YA,COWBOY CARTER,Beyoncé,274766,2025-01-22,ios
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185,2025-01-22,ios
NICE,EVERYTHING IS LOVE,The Carters,233680,2025-01-22,ios
APESHIT,EVERYTHING IS LOVE,The Carters,264853,2025-01-22,ios
Room Temperature,Atlanta Millionaires Club,Faye Webster,244305,2025-01-22,ios
Come to Atlanta,Atlanta Millionaires Club,Faye Webster,152946,2025-01-22,ios
Hurts Me Too,Atlanta Millionaires Club,Faye Webster,198784,2025-01-22,ios
Mango Butter,Wanderlust,Durand Bernarr,222457,2025-01-22,ios
Little Bit,Essentials,Erika de Casier,286000,2025-01-22,ios
Rock With U,Discipline,Janet Jackson,232186,2025-01-22,ios
Little Bit,Essentials,Erika de Casier,73570,2025-01-22,ios
Little Bit,Essentials,Erika de Casier,286000,2025-01-22,ios
All the Way Down,Hallucinogen,Kelela,268987,2025-01-22,ios
Talk talk featuring troye sivan,Talk talk featuring troye sivan,Charli xcx,173076,2025-01-22,ios
Body Favors,Body Favors,Jae Stephens,176299,2025-01-22,ios
Gonna Bleach My Eyebrows,Gonna Bleach My Eyebrows,Alemeda,134545,2025-01-22,ios
Sweet Time,Sweet Time,Raveena,251433,2025-01-22,ios
Cash Race,Songs For You,Tinashe,274049,2025-01-22,ios
Life's Too Short,Songs For You,Tinashe,191045,2025-01-22,ios
Stormy Weather,Songs For You,Tinashe,189786,2025-01-22,ios
No Simulation,Quantum Baby,Tinashe,108923,2025-01-22,ios
Unconditional,333,Tinashe,197695,2025-01-22,ios
Pasadena,333,Tinashe,176466,2025-01-22,ios
ZOOM,ZOOM,Machinedrum,85114,2025-01-23,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-01-23,ios
B2b featuring tinashe,Brat and it’s completely different but also still brat,Charli xcx,153387,2025-01-23,ios
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,168321,2025-01-23,ios
Life's Too Short,Songs For You,Tinashe,191045,2025-01-23,ios
Body Favors,Body Favors,Jae Stephens,176299,2025-01-23,ios
Let Me Down Slowly,333,Tinashe,185777,2025-01-23,ios
Lover/Friend,TIMELESS,KAYTRANADA,259203,2025-01-23,ios
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102873,2025-01-23,ios
sweetener,Sweetener,Ariana Grande,208493,2025-01-24,ios
love language,Positions,Ariana Grande,179860,2025-01-24,ios
borderline (feat. Missy Elliott),Sweetener,Ariana Grande,177533,2025-01-24,ios
